Year,target,source,Population type,value
2014,Poland,Palestinian,Refugees (incl. refugee-like situations),13.00
2014,Poland,Russian Federation,Refugees (incl. refugee-like situations),14277.00
2014,Poland,Rwanda,Refugees (incl. refugee-like situations),*
2014,Poland,Sudan,Refugees (incl. refugee-like situations),6.00
2014,Poland,Senegal,Refugees (incl. refugee-like situations),*
2014,Poland,Sierra Leone,Refugees (incl. refugee-like situations),*
2014,Poland,Somalia,Refugees (incl. refugee-like situations),59.00
2014,Poland,Serbia and Kosovo (S/RES/1244 (1999)),Refugees (incl. refugee-like situations),*
2014,Poland,Syrian Arab Rep.,Refugees (incl. refugee-like situations),240.00
2014,Poland,Togo,Refugees (incl. refugee-like situations),*
2014,Poland,Turkmenistan,Refugees (incl. refugee-like situations),10.00
2014,Poland,Tunisia,Refugees (incl. refugee-like situations),*
2014,Poland,Turkey,Refugees (incl. refugee-like situations),29.00
2014,Poland,Uganda,Refugees (incl. refugee-like situations),*
2014,Poland,Ukraine,Refugees (incl. refugee-like situations),35.00
2014,Poland,United States of America,Refugees (incl. refugee-like situations),*
2014,Poland,Uzbekistan,Refugees (incl. refugee-like situations),12.00
2014,Poland,Viet Nam,Refugees (incl. refugee-like situations),15.00
2014,Poland,Stateless,Refugees (incl. refugee-like situations),60.00
2014,Poland,Various/Unknown,Refugees (incl. refugee-like situations),*
2014,Poland,Zimbabwe,Refugees (incl. refugee-like situations),*
2014,Portugal,Afghanistan,Refugees (incl. refugee-like situations),10.00
2014,Portugal,Angola,Refugees (incl. refugee-like situations),*
2014,Portugal,Albania,Refugees (incl. refugee-like situations),*
2014,Portugal,Armenia,Refugees (incl. refugee-like situations),*
2014,Portugal,Bangladesh,Refugees (incl. refugee-like situations),*
2014,Portugal,Bosnia and Herzegovina,Refugees (incl. refugee-like situations),11.00
2014,Portugal,Belarus,Refugees (incl. refugee-like situations),19.00
2014,Portugal,Central African Rep.,Refugees (incl. refugee-like situations),*
2014,Portugal,C̫te d'Ivoire,Refugees (incl. refugee-like situations),27.00
2014,Portugal,Cameroon,Refugees (incl. refugee-like situations),8.00
2014,Portugal,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),57.00
2014,Portugal,Congo,Refugees (incl. refugee-like situations),*
2014,Portugal,Colombia,Refugees (incl. refugee-like situations),77.00
2014,Portugal,Comoros,Refugees (incl. refugee-like situations),18.00
2014,Portugal,Cuba,Refugees (incl. refugee-like situations),9.00
2014,Portugal,Eritrea,Refugees (incl. refugee-like situations),29.00
2014,Portugal,Ethiopia,Refugees (incl. refugee-like situations),*
2014,Portugal,Georgia,Refugees (incl. refugee-like situations),*
2014,Portugal,Ghana,Refugees (incl. refugee-like situations),*
2014,Portugal,Guinea,Refugees (incl. refugee-like situations),86.00
2014,Portugal,Gambia,Refugees (incl. refugee-like situations),*
2014,Portugal,Guinea-Bissau,Refugees (incl. refugee-like situations),13.00
2014,Portugal,India,Refugees (incl. refugee-like situations),*
2014,Portugal,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),19.00
2014,Portugal,Iraq,Refugees (incl. refugee-like situations),7.00
2014,Portugal,Kenya,Refugees (incl. refugee-like situations),6.00
2014,Portugal,Liberia,Refugees (incl. refugee-like situations),*
2014,Portugal,Libya,Refugees (incl. refugee-like situations),6.00
2014,Portugal,Sri Lanka,Refugees (incl. refugee-like situations),31.00
2014,Portugal,Morocco,Refugees (incl. refugee-like situations),*
2014,Portugal,The former Yugoslav Republic of Macedonia,Refugees (incl. refugee-like situations),*
2014,Portugal,Mali,Refugees (incl. refugee-like situations),6.00
2014,Portugal,Myanmar,Refugees (incl. refugee-like situations),*
2014,Portugal,Mauritania,Refugees (incl. refugee-like situations),*
2014,Portugal,Nigeria,Refugees (incl. refugee-like situations),22.00
2014,Portugal,Nepal,Refugees (incl. refugee-like situations),*
2014,Portugal,Pakistan,Refugees (incl. refugee-like situations),26.00
2014,Portugal,Peru,Refugees (incl. refugee-like situations),*
2014,Portugal,Palestinian,Refugees (incl. refugee-like situations),5.00
2014,Portugal,Russian Federation,Refugees (incl. refugee-like situations),22.00
2014,Portugal,Rwanda,Refugees (incl. refugee-like situations),*
2014,Portugal,Saudi Arabia,Refugees (incl. refugee-like situations),*
2014,Portugal,Sudan,Refugees (incl. refugee-like situations),*
2014,Portugal,Senegal,Refugees (incl. refugee-like situations),7.00
2014,Portugal,Sierra Leone,Refugees (incl. refugee-like situations),12.00
2014,Portugal,Somalia,Refugees (incl. refugee-like situations),46.00
2014,Portugal,Serbia and Kosovo (S/RES/1244 (1999)),Refugees (incl. refugee-like situations),*
2014,Portugal,Syrian Arab Rep.,Refugees (incl. refugee-like situations),15.00
2014,Portugal,Togo,Refugees (incl. refugee-like situations),*
2014,Portugal,Turkey,Refugees (incl. refugee-like situations),*
2014,Portugal,Uganda,Refugees (incl. refugee-like situations),*
2014,Portugal,Ukraine,Refugees (incl. refugee-like situations),16.00
2014,Portugal,Uzbekistan,Refugees (incl. refugee-like situations),*
2014,Portugal,Various/Unknown,Refugees (incl. refugee-like situations),24.00
2014,Portugal,Yemen,Refugees (incl. refugee-like situations),*
2014,Portugal,Zimbabwe,Refugees (incl. refugee-like situations),*
2014,Paraguay,Bolivia (Plurinational State of),Refugees (incl. refugee-like situations),17.00
2014,Paraguay,Congo,Refugees (incl. refugee-like situations),*
2014,Paraguay,Colombia,Refugees (incl. refugee-like situations),39.00
2014,Paraguay,Cuba,Refugees (incl. refugee-like situations),66.00
2014,Paraguay,Germany,Refugees (incl. refugee-like situations),*
2014,Paraguay,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),*
2014,Paraguay,Iraq,Refugees (incl. refugee-like situations),6.00
2014,Paraguay,Russian Federation,Refugees (incl. refugee-like situations),8.00
2014,Paraguay,Sierra Leone,Refugees (incl. refugee-like situations),*
2014,Paraguay,Syrian Arab Rep.,Refugees (incl. refugee-like situations),7.00
2014,Paraguay,Viet Nam,Refugees (incl. refugee-like situations),6.00
2014,Qatar,Iraq,Refugees (incl. refugee-like situations),110.00
2014,Qatar,Pakistan,Refugees (incl. refugee-like situations),*
2014,Qatar,Somalia,Refugees (incl. refugee-like situations),8.00
2014,Qatar,Syrian Arab Rep.,Refugees (incl. refugee-like situations),14.00
2014,Romania,Afghanistan,Refugees (incl. refugee-like situations),120.00
2014,Romania,Angola,Refugees (incl. refugee-like situations),*
2014,Romania,Armenia,Refugees (incl. refugee-like situations),*
2014,Romania,Burundi,Refugees (incl. refugee-like situations),*
2014,Romania,Bangladesh,Refugees (incl. refugee-like situations),*
2014,Romania,Bosnia and Herzegovina,Refugees (incl. refugee-like situations),*
2014,Romania,Central African Rep.,Refugees (incl. refugee-like situations),6.00
2014,Romania,China,Refugees (incl. refugee-like situations),*
2014,Romania,C̫te d'Ivoire,Refugees (incl. refugee-like situations),*
2014,Romania,Cameroon,Refugees (incl. refugee-like situations),25.00
2014,Romania,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),16.00
2014,Romania,Congo,Refugees (incl. refugee-like situations),11.00
2014,Romania,Colombia,Refugees (incl. refugee-like situations),*
2014,Romania,Cuba,Refugees (incl. refugee-like situations),*
2014,Romania,Algeria,Refugees (incl. refugee-like situations),5.00
2014,Romania,Egypt,Refugees (incl. refugee-like situations),17.00
2014,Romania,Eritrea,Refugees (incl. refugee-like situations),10.00
2014,Romania,Ethiopia,Refugees (incl. refugee-like situations),*
2014,Romania,Georgia,Refugees (incl. refugee-like situations),*
2014,Romania,Guinea,Refugees (incl. refugee-like situations),6.00
2014,Romania,Gambia,Refugees (incl. refugee-like situations),*
2014,Romania,Croatia,Refugees (incl. refugee-like situations),*
2014,Romania,India,Refugees (incl. refugee-like situations),*
2014,Romania,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),65.00
2014,Romania,Iraq,Refugees (incl. refugee-like situations),323.00
2014,Romania,Jordan,Refugees (incl. refugee-like situations),5.00
2014,Romania,Kenya,Refugees (incl. refugee-like situations),*
2014,Romania,Lebanon,Refugees (incl. refugee-like situations),*
2014,Romania,Liberia,Refugees (incl. refugee-like situations),*
2014,Romania,Morocco,Refugees (incl. refugee-like situations),*
2014,Romania,Myanmar,Refugees (incl. refugee-like situations),44.00
2014,Romania,Mauritania,Refugees (incl. refugee-like situations),*
2014,Romania,Nigeria,Refugees (incl. refugee-like situations),5.00
2014,Romania,Pakistan,Refugees (incl. refugee-like situations),25.00
2014,Romania,Palestinian,Refugees (incl. refugee-like situations),35.00
2014,Romania,Russian Federation,Refugees (incl. refugee-like situations),*
2014,Romania,Rwanda,Refugees (incl. refugee-like situations),7.00
2014,Romania,Sudan,Refugees (incl. refugee-like situations),18.00
2014,Romania,Senegal,Refugees (incl. refugee-like situations),*
2014,Romania,Sierra Leone,Refugees (incl. refugee-like situations),*
2014,Romania,Somalia,Refugees (incl. refugee-like situations),21.00
2014,Romania,Serbia and Kosovo (S/RES/1244 (1999)),Refugees (incl. refugee-like situations),*
2014,Romania,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1278.00
2014,Romania,Turkey,Refugees (incl. refugee-like situations),21.00
2014,Romania,Ukraine,Refugees (incl. refugee-like situations),13.00
2014,Romania,Stateless,Refugees (incl. refugee-like situations),55.00
2014,Romania,Zimbabwe,Refugees (incl. refugee-like situations),5.00
2014,Russian Federation,Afghanistan,Refugees (incl. refugee-like situations),1104.00
2014,Russian Federation,Armenia,Refugees (incl. refugee-like situations),*
2014,Russian Federation,Azerbaijan,Refugees (incl. refugee-like situations),11.00
2014,Russian Federation,Bangladesh,Refugees (incl. refugee-like situations),9.00
2014,Russian Federation,Belarus,Refugees (incl. refugee-like situations),*
2014,Russian Federation,China,Refugees (incl. refugee-like situations),5.00
2014,Russian Federation,C̫te d'Ivoire,Refugees (incl. refugee-like situations),*
2014,Russian Federation,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),9.00
2014,Russian Federation,Congo,Refugees (incl. refugee-like situations),*
2014,Russian Federation,Egypt,Refugees (incl. refugee-like situations),23.00
2014,Russian Federation,Eritrea,Refugees (incl. refugee-like situations),*
2014,Russian Federation,Ethiopia,Refugees (incl. refugee-like situations),*
2014,Russian Federation,Georgia,Refugees (incl. refugee-like situations),537.00
2014,Russian Federation,Guinea,Refugees (incl. refugee-like situations),*
2014,Russian Federation,Gambia,Refugees (incl. refugee-like situations),*
2014,Russian Federation,India,Refugees (incl. refugee-like situations),*
2014,Russian Federation,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),7.00
2014,Russian Federation,Iraq,Refugees (incl. refugee-like situations),13.00
2014,Russian Federation,Italy,Refugees (incl. refugee-like situations),*
2014,Russian Federation,Jordan,Refugees (incl. refugee-like situations),*
2014,Russian Federation,Kazakhstan,Refugees (incl. refugee-like situations),5.00
2014,Russian Federation,Kyrgyzstan,Refugees (incl. refugee-like situations),38.00
2014,Russian Federation,Lebanon,Refugees (incl. refugee-like situations),8.00
2014,Russian Federation,Liberia,Refugees (incl. refugee-like situations),*
2014,Russian Federation,Sri Lanka,Refugees (incl. refugee-like situations),*
2014,Russian Federation,Latvia,Refugees (incl. refugee-like situations),*
2014,Russian Federation,Rep. of Moldova,Refugees (incl. refugee-like situations),11.00
2014,Russian Federation,Nigeria,Refugees (incl. refugee-like situations),*
2014,Russian Federation,Pakistan,Refugees (incl. refugee-like situations),*
2014,Russian Federation,Dem. People's Rep. of Korea,Refugees (incl. refugee-like situations),56.00
2014,Russian Federation,Portugal,Refugees (incl. refugee-like situations),*
2014,Russian Federation,Palestinian,Refugees (incl. refugee-like situations),9.00
2014,Russian Federation,Sudan,Refugees (incl. refugee-like situations),5.00
2014,Russian Federation,Serbia and Kosovo (S/RES/1244 (1999)),Refugees (incl. refugee-like situations),*
2014,Russian Federation,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1927.00
2014,Russian Federation,Tajikistan,Refugees (incl. refugee-like situations),22.00
2014,Russian Federation,Turkmenistan,Refugees (incl. refugee-like situations),10.00
2014,Russian Federation,Tunisia,Refugees (incl. refugee-like situations),*
2014,Russian Federation,Turkey,Refugees (incl. refugee-like situations),*
2014,Russian Federation,Ukraine,Refugees (incl. refugee-like situations),231787.00
2014,Russian Federation,United States of America,Refugees (incl. refugee-like situations),6.00
2014,Russian Federation,Uzbekistan,Refugees (incl. refugee-like situations),110.00
2014,Russian Federation,Various/Unknown,Refugees (incl. refugee-like situations),5.00
2014,Rwanda,Afghanistan,Refugees (incl. refugee-like situations),6.00
2014,Rwanda,Angola,Refugees (incl. refugee-like situations),6.00
2014,Rwanda,Burundi,Refugees (incl. refugee-like situations),388.00
2014,Rwanda,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),73400.00
2014,Rwanda,Eritrea,Refugees (incl. refugee-like situations),*
2014,Rwanda,Ethiopia,Refugees (incl. refugee-like situations),*
2014,Rwanda,Haiti,Refugees (incl. refugee-like situations),*
2014,Rwanda,Somalia,Refugees (incl. refugee-like situations),*
2014,Rwanda,Chad,Refugees (incl. refugee-like situations),7.00
2014,Rwanda,Uganda,Refugees (incl. refugee-like situations),5.00
2014,Saudi Arabia,China,Refugees (incl. refugee-like situations),14.00
2014,Saudi Arabia,Eritrea,Refugees (incl. refugee-like situations),376.00
2014,Saudi Arabia,Ethiopia,Refugees (incl. refugee-like situations),*
2014,Saudi Arabia,Iraq,Refugees (incl. refugee-like situations),32.00
2014,Saudi Arabia,Liberia,Refugees (incl. refugee-like situations),27.00
2014,Saudi Arabia,Myanmar,Refugees (incl. refugee-like situations),*
2014,Saudi Arabia,Palestinian,Refugees (incl. refugee-like situations),22.00
2014,Saudi Arabia,Russian Federation,Refugees (incl. refugee-like situations),*
2014,Saudi Arabia,Sudan,Refugees (incl. refugee-like situations),31.00
2014,Saudi Arabia,Somalia,Refugees (incl. refugee-like situations),21.00
2014,Saudi Arabia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),18.00
2014,Saudi Arabia,Chad,Refugees (incl. refugee-like situations),*
2014,Saudi Arabia,Tunisia,Refugees (incl. refugee-like situations),6.00
2014,Saudi Arabia,Uzbekistan,Refugees (incl. refugee-like situations),7.00
2014,Sudan,Armenia,Refugees (incl. refugee-like situations),5.00
2014,Sudan,Burundi,Refugees (incl. refugee-like situations),*
2014,Sudan,Central African Rep.,Refugees (incl. refugee-like situations),4113.00
2014,Sudan,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),61.00
2014,Sudan,Algeria,Refugees (incl. refugee-like situations),*
2014,Sudan,Egypt,Refugees (incl. refugee-like situations),10.00
2014,Sudan,Eritrea,Refugees (incl. refugee-like situations),109196.00
2014,Sudan,Ethiopia,Refugees (incl. refugee-like situations),5495.00
2014,Sudan,Guinea,Refugees (incl. refugee-like situations),*
2014,Sudan,Gambia,Refugees (incl. refugee-like situations),*
2014,Sudan,Iraq,Refugees (incl. refugee-like situations),16.00
2014,Sudan,Kenya,Refugees (incl. refugee-like situations),*
2014,Sudan,Libya,Refugees (incl. refugee-like situations),*
2014,Sudan,Palestinian,Refugees (incl. refugee-like situations),43.00
2014,Sudan,Somalia,Refugees (incl. refugee-like situations),181.00
2014,Sudan,South Sudan,Refugees (incl. refugee-like situations),115451.00
2014,Sudan,Syrian Arab Rep.,Refugees (incl. refugee-like situations),797.00
2014,Sudan,Chad,Refugees (incl. refugee-like situations),42334.00
2014,Sudan,Tunisia,Refugees (incl. refugee-like situations),*
2014,Sudan,United Rep. of Tanzania,Refugees (incl. refugee-like situations),*
2014,Sudan,Uganda,Refugees (incl. refugee-like situations),*
2014,Sudan,Various/Unknown,Refugees (incl. refugee-like situations),116.00
2014,Sudan,Yemen,Refugees (incl. refugee-like situations),*
2014,Sudan,Zimbabwe,Refugees (incl. refugee-like situations),*
2014,Senegal,Angola,Refugees (incl. refugee-like situations),*
2014,Senegal,Burundi,Refugees (incl. refugee-like situations),50.00
2014,Senegal,C̫te d'Ivoire,Refugees (incl. refugee-like situations),48.00
2014,Senegal,Cameroon,Refugees (incl. refugee-like situations),12.00
2014,Senegal,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),22.00
2014,Senegal,Congo,Refugees (incl. refugee-like situations),19.00
2014,Senegal,Algeria,Refugees (incl. refugee-like situations),9.00
2014,Senegal,Ethiopia,Refugees (incl. refugee-like situations),*
2014,Senegal,Ghana,Refugees (incl. refugee-like situations),*
2014,Senegal,Guinea,Refugees (incl. refugee-like situations),14.00
2014,Senegal,Gambia,Refugees (incl. refugee-like situations),36.00
2014,Senegal,Liberia,Refugees (incl. refugee-like situations),61.00
2014,Senegal,Mali,Refugees (incl. refugee-like situations),*
2014,Senegal,Mauritania,Refugees (incl. refugee-like situations),13699.00
2014,Senegal,Nigeria,Refugees (incl. refugee-like situations),7.00
2014,Senegal,Rwanda,Refugees (incl. refugee-like situations),274.00
2014,Senegal,Somalia,Refugees (incl. refugee-like situations),*
2014,Senegal,Chad,Refugees (incl. refugee-like situations),16.00
2014,Senegal,Togo,Refugees (incl. refugee-like situations),*
2014,Singapore,Myanmar,Refugees (incl. refugee-like situations),*
2014,Solomon Islands,Fiji,Refugees (incl. refugee-like situations),*
2014,Sierra Leone,C̫te d'Ivoire,Refugees (incl. refugee-like situations),38.00
2014,Sierra Leone,Liberia,Refugees (incl. refugee-like situations),1326.00
2014,Sierra Leone,Sudan,Refugees (incl. refugee-like situations),7.00
2014,Sierra Leone,Chad,Refugees (incl. refugee-like situations),*
2014,El Salvador,China,Refugees (incl. refugee-like situations),*
2014,El Salvador,Colombia,Refugees (incl. refugee-like situations),*
2014,El Salvador,Algeria,Refugees (incl. refugee-like situations),*
2014,El Salvador,Honduras,Refugees (incl. refugee-like situations),14.00
2014,El Salvador,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),*
2014,El Salvador,Mexico,Refugees (incl. refugee-like situations),*
2014,El Salvador,Nicaragua,Refugees (incl. refugee-like situations),9.00
2014,El Salvador,Peru,Refugees (incl. refugee-like situations),*
2014,Somalia,Bangladesh,Refugees (incl. refugee-like situations),5.00
2014,Somalia,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),*
2014,Somalia,Eritrea,Refugees (incl. refugee-like situations),33.00
2014,Somalia,Ethiopia,Refugees (incl. refugee-like situations),2606.00
2014,Somalia,Sudan,Refugees (incl. refugee-like situations),*
2014,Somalia,United Rep. of Tanzania,Refugees (incl. refugee-like situations),68.00
2014,Somalia,Uganda,Refugees (incl. refugee-like situations),*
2014,Somalia,Various/Unknown,Refugees (incl. refugee-like situations),*
2014,Somalia,Yemen,Refugees (incl. refugee-like situations),5.00
2014,Serbia and Kosovo (S/RES/1244 (1999)),Bosnia and Herzegovina,Refugees (incl. refugee-like situations),11325.00
2014,Serbia and Kosovo (S/RES/1244 (1999)),Cuba,Refugees (incl. refugee-like situations),*
2014,Serbia and Kosovo (S/RES/1244 (1999)),Ethiopia,Refugees (incl. refugee-like situations),*
2014,Serbia and Kosovo (S/RES/1244 (1999)),Croatia,Refugees (incl. refugee-like situations),32408.00
2014,Serbia and Kosovo (S/RES/1244 (1999)),Iraq,Refugees (incl. refugee-like situations),*
2014,Serbia and Kosovo (S/RES/1244 (1999)),Libya,Refugees (incl. refugee-like situations),*
2014,Serbia and Kosovo (S/RES/1244 (1999)),Somalia,Refugees (incl. refugee-like situations),*
2014,Serbia and Kosovo (S/RES/1244 (1999)),Syrian Arab Rep.,Refugees (incl. refugee-like situations),6.00
2014,Serbia and Kosovo (S/RES/1244 (1999)),Tunisia,Refugees (incl. refugee-like situations),*
2014,South Sudan,Central African Rep.,Refugees (incl. refugee-like situations),2040.00
2014,South Sudan,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),15485.00
2014,South Sudan,Ethiopia,Refugees (incl. refugee-like situations),4900.00
2014,South Sudan,Sudan,Refugees (incl. refugee-like situations),225727.00
2014,Slovakia,Afghanistan,Refugees (incl. refugee-like situations),278.00
2014,Slovakia,Armenia,Refugees (incl. refugee-like situations),10.00
2014,Slovakia,Bangladesh,Refugees (incl. refugee-like situations),*
2014,Slovakia,Belarus,Refugees (incl. refugee-like situations),*
2014,Slovakia,China,Refugees (incl. refugee-like situations),5.00
2014,Slovakia,C̫te d'Ivoire,Refugees (incl. refugee-like situations),*
2014,Slovakia,Cameroon,Refugees (incl. refugee-like situations),6.00
2014,Slovakia,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),9.00
2014,Slovakia,Congo,Refugees (incl. refugee-like situations),*
2014,Slovakia,Cuba,Refugees (incl. refugee-like situations),32.00
2014,Slovakia,Algeria,Refugees (incl. refugee-like situations),*
2014,Slovakia,Egypt,Refugees (incl. refugee-like situations),*
2014,Slovakia,Eritrea,Refugees (incl. refugee-like situations),22.00
2014,Slovakia,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),36.00
2014,Slovakia,Iraq,Refugees (incl. refugee-like situations),101.00
2014,Slovakia,Jordan,Refugees (incl. refugee-like situations),*
2014,Slovakia,Libya,Refugees (incl. refugee-like situations),6.00
2014,Slovakia,Mali,Refugees (incl. refugee-like situations),*
2014,Slovakia,Nigeria,Refugees (incl. refugee-like situations),*
2014,Slovakia,Pakistan,Refugees (incl. refugee-like situations),*
2014,Slovakia,Palestinian,Refugees (incl. refugee-like situations),9.00
2014,Slovakia,Russian Federation,Refugees (incl. refugee-like situations),*
2014,Slovakia,Sudan,Refugees (incl. refugee-like situations),*
2014,Slovakia,Senegal,Refugees (incl. refugee-like situations),*
2014,Slovakia,Somalia,Refugees (incl. refugee-like situations),185.00
2014,Slovakia,Serbia and Kosovo (S/RES/1244 (1999)),Refugees (incl. refugee-like situations),8.00
2014,Slovakia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),40.00
2014,Slovakia,Turkey,Refugees (incl. refugee-like situations),*
2014,Slovakia,Ukraine,Refugees (incl. refugee-like situations),17.00
2014,Slovakia,Viet Nam,Refugees (incl. refugee-like situations),*
2014,Slovakia,Stateless,Refugees (incl. refugee-like situations),7.00
2014,Slovakia,Various/Unknown,Refugees (incl. refugee-like situations),*
2014,Slovakia,Yemen,Refugees (incl. refugee-like situations),*
2014,Slovenia,Afghanistan,Refugees (incl. refugee-like situations),23.00
2014,Slovenia,Albania,Refugees (incl. refugee-like situations),*
2014,Slovenia,Bosnia and Herzegovina,Refugees (incl. refugee-like situations),11.00
2014,Slovenia,Cameroon,Refugees (incl. refugee-like situations),*
2014,Slovenia,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),6.00
2014,Slovenia,Eritrea,Refugees (incl. refugee-like situations),5.00
2014,Slovenia,India,Refugees (incl. refugee-like situations),*
2014,Slovenia,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),25.00
2014,Slovenia,Iraq,Refugees (incl. refugee-like situations),*
2014,Slovenia,Kazakhstan,Refugees (incl. refugee-like situations),17.00
2014,Slovenia,Sri Lanka,Refugees (incl. refugee-like situations),*
2014,Slovenia,Morocco,Refugees (incl. refugee-like situations),*
2014,Slovenia,Nigeria,Refugees (incl. refugee-like situations),*
2014,Slovenia,Pakistan,Refugees (incl. refugee-like situations),*
2014,Slovenia,Palestinian,Refugees (incl. refugee-like situations),*
2014,Slovenia,Russian Federation,Refugees (incl. refugee-like situations),12.00
2014,Slovenia,Sudan,Refugees (incl. refugee-like situations),6.00
2014,Slovenia,Sierra Leone,Refugees (incl. refugee-like situations),*
2014,Slovenia,Somalia,Refugees (incl. refugee-like situations),41.00
2014,Slovenia,Serbia and Kosovo (S/RES/1244 (1999)),Refugees (incl. refugee-like situations),65.00
2014,Slovenia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),20.00
2014,Slovenia,Turkey,Refugees (incl. refugee-like situations),*
2014,Slovenia,Ukraine,Refugees (incl. refugee-like situations),*
2014,Slovenia,Uzbekistan,Refugees (incl. refugee-like situations),*
2014,Slovenia,Yemen,Refugees (incl. refugee-like situations),*
2014,Slovenia,Zimbabwe,Refugees (incl. refugee-like situations),*
2014,Sweden,Afghanistan,Refugees (incl. refugee-like situations),12090.00
2014,Sweden,Angola,Refugees (incl. refugee-like situations),70.00
2014,Sweden,Albania,Refugees (incl. refugee-like situations),289.00
2014,Sweden,United Arab Emirates,Refugees (incl. refugee-like situations),*
2014,Sweden,Argentina,Refugees (incl. refugee-like situations),*
2014,Sweden,Armenia,Refugees (incl. refugee-like situations),573.00
2014,Sweden,Australia,Refugees (incl. refugee-like situations),*
2014,Sweden,Azerbaijan,Refugees (incl. refugee-like situations),856.00
2014,Sweden,Burundi,Refugees (incl. refugee-like situations),830.00
2014,Sweden,Belgium,Refugees (incl. refugee-like situations),13.00
2014,Sweden,Benin,Refugees (incl. refugee-like situations),5.00
2014,Sweden,Burkina Faso,Refugees (incl. refugee-like situations),*
2014,Sweden,Bangladesh,Refugees (incl. refugee-like situations),250.00
2014,Sweden,Bulgaria,Refugees (incl. refugee-like situations),23.00
2014,Sweden,Bahrain,Refugees (incl. refugee-like situations),14.00
2014,Sweden,Bosnia and Herzegovina,Refugees (incl. refugee-like situations),360.00
2014,Sweden,Belarus,Refugees (incl. refugee-like situations),177.00
2014,Sweden,Bolivia (Plurinational State of),Refugees (incl. refugee-like situations),70.00
2014,Sweden,Brazil,Refugees (incl. refugee-like situations),7.00
2014,Sweden,Bhutan,Refugees (incl. refugee-like situations),9.00
2014,Sweden,Central African Rep.,Refugees (incl. refugee-like situations),*
2014,Sweden,Chile,Refugees (incl. refugee-like situations),31.00
2014,Sweden,China,Refugees (incl. refugee-like situations),272.00
2014,Sweden,C̫te d'Ivoire,Refugees (incl. refugee-like situations),80.00
2014,Sweden,Cameroon,Refugees (incl. refugee-like situations),137.00
2014,Sweden,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),328.00
2014,Sweden,Congo,Refugees (incl. refugee-like situations),65.00
2014,Sweden,Colombia,Refugees (incl. refugee-like situations),41.00
2014,Sweden,Comoros,Refugees (incl. refugee-like situations),*
2014,Sweden,Cuba,Refugees (incl. refugee-like situations),84.00
2014,Sweden,Czech Rep.,Refugees (incl. refugee-like situations),*
2014,Sweden,Germany,Refugees (incl. refugee-like situations),6.00
2014,Sweden,Djibouti,Refugees (incl. refugee-like situations),8.00
2014,Sweden,Denmark,Refugees (incl. refugee-like situations),*
2014,Sweden,Dominican Rep.,Refugees (incl. refugee-like situations),*
2014,Sweden,Algeria,Refugees (incl. refugee-like situations),74.00
2014,Sweden,Ecuador,Refugees (incl. refugee-like situations),18.00
2014,Sweden,Egypt,Refugees (incl. refugee-like situations),228.00
2014,Sweden,Eritrea,Refugees (incl. refugee-like situations),14107.00
2014,Sweden,Estonia,Refugees (incl. refugee-like situations),*
2014,Sweden,Ethiopia,Refugees (incl. refugee-like situations),749.00
2014,Sweden,France,Refugees (incl. refugee-like situations),*
2014,Sweden,United Kingdom,Refugees (incl. refugee-like situations),6.00
2014,Sweden,Georgia,Refugees (incl. refugee-like situations),161.00
2014,Sweden,Ghana,Refugees (incl. refugee-like situations),41.00
2014,Sweden,Guinea,Refugees (incl. refugee-like situations),71.00
2014,Sweden,Gambia,Refugees (incl. refugee-like situations),99.00
2014,Sweden,Guinea-Bissau,Refugees (incl. refugee-like situations),7.00
2014,Sweden,Equatorial Guinea,Refugees (incl. refugee-like situations),*
2014,Sweden,Greece,Refugees (incl. refugee-like situations),9.00
2014,Sweden,Guatemala,Refugees (incl. refugee-like situations),9.00
2014,Sweden,Honduras,Refugees (incl. refugee-like situations),10.00
2014,Sweden,Croatia,Refugees (incl. refugee-like situations),22.00
2014,Sweden,Haiti,Refugees (incl. refugee-like situations),*
2014,Sweden,Hungary,Refugees (incl. refugee-like situations),*
2014,Sweden,Indonesia,Refugees (incl. refugee-like situations),6.00
2014,Sweden,India,Refugees (incl. refugee-like situations),51.00
